time,running_machine,laptop2,washing_machine,dish_washer,fridge,microwave,toaster,playstation,modem,cooker,laptop,monitor,speakers,server,router,server_hdd,kettle,rice_cooker,gross,app_sum,running_machine_on,washing_machine_on,dish_washer_on,microwave_on,toaster_on,kettle_on,rice_cooker_on,cooker_on
2013-09-01 09:39:25,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:39:31,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,0,1,51,7,0,0,0,0,0,0,0,0
2013-09-01 09:39:37,1,0,3,1,11,0,0,1,9,0,0,0,3,14,7,0,0,1,51,6,0,0,0,0,0,0,0,0
2013-09-01 09:39:43,1,0,4,1,11,0,0,1,9,0,0,0,3,15,6,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:39:49,1,0,3,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,51,7,0,0,0,0,0,0,0,0
2013-09-01 09:39:55,1,0,4,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:40:01,1,0,4,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:40:07,1,0,3,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,52,7,0,0,0,0,0,0,0,0
2013-09-01 09:40:13,1,0,4,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:40:19,1,0,3,1,11,0,0,1,9,0,0,0,3,15,7,0,1,1,53,7,0,0,0,0,0,0,0,0
2013-09-01 09:40:25,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:40:31,1,0,4,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:40:37,1,0,3,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,51,7,0,0,0,0,0,0,0,0
2013-09-01 09:40:43,1,0,3,0,11,0,0,1,9,0,0,0,3,14,7,0,1,1,51,6,0,0,0,0,0,0,0,0
2013-09-01 09:40:49,1,0,4,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:40:55,3,0,4,1,11,0,0,1,9,0,0,0,3,15,7,0,1,1,56,10,0,0,0,0,0,0,0,0
2013-09-01 09:41:01,3,0,4,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,55,10,0,0,0,0,0,0,0,0
2013-09-01 09:41:07,1,0,4,1,10,0,0,1,9,0,0,0,3,14,7,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:41:13,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:41:19,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:41:25,1,0,4,1,11,0,0,1,9,0,0,0,3,15,7,0,1,1,54,8,0,0,0,0,0,0,0,0
2013-09-01 09:41:31,1,0,4,1,11,0,0,1,9,0,0,0,3,15,7,0,1,1,54,8,0,0,0,0,0,0,0,0
2013-09-01 09:41:37,1,0,4,1,11,0,1,1,9,0,0,0,3,14,7,0,1,1,54,9,0,0,0,0,0,0,0,0
2013-09-01 09:41:43,1,0,4,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:41:49,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:41:55,1,0,4,1,11,0,0,1,9,0,0,0,3,15,6,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:42:01,1,0,4,1,10,0,0,1,9,0,0,0,3,15,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:42:07,1,0,3,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,52,7,0,0,0,0,0,0,0,0
2013-09-01 09:42:13,1,0,3,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,52,7,0,0,0,0,0,0,0,0
2013-09-01 09:42:19,1,0,3,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,52,7,0,0,0,0,0,0,0,0
2013-09-01 09:42:25,1,0,4,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:42:31,1,0,3,1,11,0,0,1,9,0,0,0,3,15,6,0,1,1,52,7,0,0,0,0,0,0,0,0
2013-09-01 09:42:37,1,0,4,1,11,0,0,1,9,0,0,0,3,15,6,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:42:43,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:42:49,1,0,3,1,11,0,1,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:42:55,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:43:01,1,0,3,1,11,0,1,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:43:07,1,0,4,1,11,0,1,1,9,0,0,0,3,14,7,0,1,1,54,9,0,0,0,0,0,0,0,0
2013-09-01 09:43:13,1,0,4,1,11,0,1,1,9,0,0,0,3,14,6,0,1,1,53,9,0,0,0,0,0,0,0,0
2013-09-01 09:43:19,1,0,4,1,11,0,1,1,9,0,0,0,3,14,6,0,1,1,53,9,0,0,0,0,0,0,0,0
2013-09-01 09:43:25,1,0,3,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,51,7,0,0,0,0,0,0,0,0
2013-09-01 09:43:31,1,0,4,1,11,0,1,1,9,0,0,0,3,14,7,0,1,1,54,9,0,0,0,0,0,0,0,0
2013-09-01 09:43:37,1,0,4,1,11,0,1,1,9,0,0,0,3,14,7,0,1,1,54,9,0,0,0,0,0,0,0,0
2013-09-01 09:43:43,1,0,4,1,11,0,1,1,9,0,0,0,3,14,6,0,1,1,53,9,0,0,0,0,0,0,0,0
2013-09-01 09:43:49,1,0,3,1,11,0,1,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:43:55,1,0,3,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,51,7,0,0,0,0,0,0,0,0
2013-09-01 09:44:01,1,0,3,1,11,0,0,1,9,0,0,0,3,15,6,0,1,1,52,7,0,0,0,0,0,0,0,0
2013-09-01 09:44:07,1,0,4,1,10,0,0,1,9,0,0,0,3,14,7,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:44:13,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:44:19,1,0,4,1,11,0,1,1,9,0,0,0,3,14,7,0,1,1,54,9,0,0,0,0,0,0,0,0
2013-09-01 09:44:25,1,0,4,1,11,0,1,1,9,0,0,0,3,14,7,0,1,1,54,9,0,0,0,0,0,0,0,0
2013-09-01 09:44:31,1,0,4,1,11,0,1,1,9,0,0,0,3,14,7,0,1,1,54,9,0,0,0,0,0,0,0,0
2013-09-01 09:44:37,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:44:43,1,0,4,1,10,0,0,1,9,0,0,0,3,15,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:44:49,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:44:55,1,0,4,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:45:01,1,0,4,1,11,0,1,1,9,0,0,0,3,14,6,0,1,1,53,9,0,0,0,0,0,0,0,0
2013-09-01 09:45:07,1,0,4,1,11,0,1,1,9,0,0,0,3,14,7,0,1,1,54,9,0,0,0,0,0,0,0,0
2013-09-01 09:45:13,1,0,4,1,10,0,0,1,9,0,0,0,3,15,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:45:19,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:45:25,1,0,3,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,51,7,0,0,0,0,0,0,0,0
2013-09-01 09:45:31,1,0,4,1,10,0,1,1,9,0,0,0,3,14,6,0,1,1,52,9,0,0,0,0,0,0,0,0
2013-09-01 09:45:37,1,0,3,1,11,0,1,1,9,0,0,0,3,15,6,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:45:43,1,0,4,1,11,0,1,1,9,0,0,0,3,15,7,0,1,1,55,9,0,0,0,0,0,0,0,0
2013-09-01 09:45:49,1,0,4,1,11,0,1,1,9,0,0,0,3,14,7,0,1,1,54,9,0,0,0,0,0,0,0,0
2013-09-01 09:45:55,1,0,4,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:46:01,1,0,4,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:46:07,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:46:13,1,0,4,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:46:19,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:46:25,1,0,4,1,11,0,1,1,9,0,0,0,3,14,6,0,1,1,53,9,0,0,0,0,0,0,0,0
2013-09-01 09:46:31,1,0,3,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,52,7,0,0,0,0,0,0,0,0
2013-09-01 09:46:37,1,0,4,1,10,0,1,1,9,0,0,0,3,14,7,0,1,1,53,9,0,0,0,0,0,0,0,0
2013-09-01 09:46:43,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:46:49,1,0,3,1,11,0,1,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:46:55,1,0,4,1,11,0,1,1,9,0,0,0,3,14,6,0,1,1,53,9,0,0,0,0,0,0,0,0
2013-09-01 09:47:01,1,0,4,1,11,0,1,1,9,0,0,0,3,15,6,0,1,1,54,9,0,0,0,0,0,0,0,0
2013-09-01 09:47:07,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:47:13,1,0,3,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,52,7,0,0,0,0,0,0,0,0
2013-09-01 09:47:19,1,0,3,1,11,0,1,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:47:25,1,0,4,1,11,0,1,1,9,0,0,0,3,14,6,0,1,1,53,9,0,0,0,0,0,0,0,0
2013-09-01 09:47:31,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:47:37,1,0,4,1,11,0,1,1,9,0,0,0,3,14,7,0,1,1,54,9,0,0,0,0,0,0,0,0
2013-09-01 09:47:43,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:47:49,1,0,4,1,11,0,1,1,9,0,0,0,3,14,7,0,1,1,54,9,0,0,0,0,0,0,0,0
2013-09-01 09:47:55,1,0,3,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,52,7,0,0,0,0,0,0,0,0
2013-09-01 09:48:01,1,0,4,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:48:07,1,0,3,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,52,7,0,0,0,0,0,0,0,0
2013-09-01 09:48:13,1,0,4,1,11,0,0,1,9,0,0,0,3,15,7,0,1,1,54,8,0,0,0,0,0,0,0,0
2013-09-01 09:48:19,1,0,4,1,11,0,1,1,9,0,0,0,3,14,7,0,1,1,54,9,0,0,0,0,0,0,0,0
2013-09-01 09:48:25,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:48:31,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:48:37,1,0,3,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,51,7,0,0,0,0,0,0,0,0
2013-09-01 09:48:43,1,0,4,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:48:49,1,0,4,1,11,0,1,1,9,0,0,0,3,14,7,0,1,1,54,9,0,0,0,0,0,0,0,0
2013-09-01 09:48:55,1,0,4,1,11,0,1,1,9,0,0,0,3,14,6,0,1,1,53,9,0,0,0,0,0,0,0,0
2013-09-01 09:49:01,1,0,3,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,52,7,0,0,0,0,0,0,0,0
2013-09-01 09:49:07,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:49:13,1,0,3,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,51,7,0,0,0,0,0,0,0,0
2013-09-01 09:49:19,1,0,3,1,11,0,1,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:49:25,1,0,3,1,10,0,0,1,9,0,0,0,3,14,6,0,1,1,50,7,0,0,0,0,0,0,0,0
2013-09-01 09:49:31,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:49:37,1,0,4,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:49:43,1,0,4,1,11,0,0,1,9,0,0,0,3,15,6,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:49:49,1,0,4,1,11,0,1,1,9,0,0,0,3,15,6,0,1,1,54,9,0,0,0,0,0,0,0,0
2013-09-01 09:49:55,1,0,4,1,11,0,0,1,9,0,0,0,3,15,7,0,1,1,54,8,0,0,0,0,0,0,0,0
2013-09-01 09:50:01,1,0,3,1,11,0,1,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:50:07,1,0,4,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:50:13,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:50:19,1,0,4,0,11,0,1,1,9,0,0,0,3,15,6,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:50:25,1,0,3,0,11,0,1,1,9,0,0,0,3,15,6,0,1,1,52,7,0,0,0,0,0,0,0,0
2013-09-01 09:50:31,1,0,4,1,11,0,1,1,9,0,0,0,3,14,6,0,1,1,53,9,0,0,0,0,0,0,0,0
2013-09-01 09:50:37,1,0,4,1,11,0,1,1,9,0,0,0,3,15,7,0,1,1,55,9,0,0,0,0,0,0,0,0
2013-09-01 09:50:43,1,0,3,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,52,7,0,0,0,0,0,0,0,0
2013-09-01 09:50:49,1,0,3,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,51,7,0,0,0,0,0,0,0,0
2013-09-01 09:50:55,1,0,4,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:51:01,1,0,4,1,11,0,0,1,9,0,0,0,3,15,6,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:51:07,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:51:13,1,0,4,1,11,0,0,1,9,0,0,0,3,15,6,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:51:19,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:51:25,1,0,4,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:51:31,1,0,4,1,11,0,0,1,9,0,0,0,3,15,7,0,1,1,54,8,0,0,0,0,0,0,0,0
2013-09-01 09:51:37,1,0,4,1,11,0,1,1,9,0,0,0,3,14,6,0,1,1,53,9,0,0,0,0,0,0,0,0
2013-09-01 09:51:43,1,0,3,1,11,0,1,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:51:49,1,0,3,1,11,0,1,1,9,0,0,0,3,15,6,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:51:55,1,0,4,1,11,0,0,1,9,0,0,0,3,15,7,0,1,1,54,8,0,0,0,0,0,0,0,0
2013-09-01 09:52:01,1,0,4,1,11,0,0,1,9,0,0,0,3,15,6,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:52:07,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:52:13,1,0,3,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,52,7,0,0,0,0,0,0,0,0
2013-09-01 09:52:19,1,0,3,1,11,0,1,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:52:25,1,0,3,1,10,0,0,1,9,0,0,0,3,15,7,0,1,1,52,7,0,0,0,0,0,0,0,0
2013-09-01 09:52:31,1,0,3,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,52,7,0,0,0,0,0,0,0,0
2013-09-01 09:52:37,1,0,4,0,11,0,1,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:52:43,1,0,3,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,51,7,0,0,0,0,0,0,0,0
2013-09-01 09:52:49,1,0,3,1,11,0,1,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:52:55,1,0,3,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,51,7,0,0,0,0,0,0,0,0
2013-09-01 09:53:01,1,0,4,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:53:07,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:53:13,1,0,3,1,11,0,0,1,9,0,0,0,3,15,7,0,1,1,53,7,0,0,0,0,0,0,0,0
2013-09-01 09:53:19,1,0,4,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:53:25,1,0,4,1,11,0,0,1,9,0,0,0,3,15,7,0,1,1,54,8,0,0,0,0,0,0,0,0
2013-09-01 09:53:31,1,0,4,1,11,0,1,1,9,0,0,0,3,14,6,0,1,1,53,9,0,0,0,0,0,0,0,0
2013-09-01 09:53:37,1,0,4,1,10,0,0,1,9,0,0,0,3,14,7,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:53:43,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:53:49,1,0,4,1,11,0,1,1,9,0,0,0,3,14,7,0,1,1,54,9,0,0,0,0,0,0,0,0
2013-09-01 09:53:55,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:54:01,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:54:07,1,0,3,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,51,7,0,0,0,0,0,0,0,0
2013-09-01 09:54:13,1,0,3,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,52,7,0,0,0,0,0,0,0,0
2013-09-01 09:54:19,1,0,3,0,11,0,0,1,9,0,0,0,3,14,7,0,1,1,51,6,0,0,0,0,0,0,0,0
2013-09-01 09:54:25,1,0,3,0,11,0,0,1,9,0,0,0,3,15,7,0,1,1,52,6,0,0,0,0,0,0,0,0
2013-09-01 09:54:31,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:54:37,1,0,3,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,52,7,0,0,0,0,0,0,0,0
2013-09-01 09:54:43,1,0,3,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,51,7,0,0,0,0,0,0,0,0
2013-09-01 09:54:49,1,0,4,1,11,0,1,1,9,0,0,0,3,14,7,0,1,1,54,9,0,0,0,0,0,0,0,0
2013-09-01 09:54:55,1,0,4,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:55:01,1,0,4,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:55:07,1,0,3,1,11,0,1,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:55:13,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:55:19,1,0,4,1,11,0,1,1,9,0,0,0,3,14,6,0,1,1,53,9,0,0,0,0,0,0,0,0
2013-09-01 09:55:25,1,0,4,1,10,0,1,1,9,0,0,0,3,14,7,0,1,1,53,9,0,0,0,0,0,0,0,0
2013-09-01 09:55:31,1,0,4,1,11,0,0,1,9,0,0,0,3,15,6,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:55:37,1,0,3,0,11,0,0,1,9,0,0,0,3,14,6,0,1,1,50,6,0,0,0,0,0,0,0,0
2013-09-01 09:55:43,1,0,4,0,11,0,0,1,9,0,0,0,3,14,7,0,1,1,52,7,0,0,0,0,0,0,0,0
2013-09-01 09:55:49,1,0,4,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:55:55,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:56:01,1,0,4,1,11,0,0,1,9,0,0,0,3,15,6,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:56:07,1,0,4,1,11,0,1,1,9,0,0,0,3,14,6,0,1,1,53,9,0,0,0,0,0,0,0,0
2013-09-01 09:56:13,1,0,4,1,11,0,1,1,9,0,0,0,3,14,6,0,1,1,53,9,0,0,0,0,0,0,0,0
2013-09-01 09:56:19,1,0,4,1,11,0,1,1,9,0,0,0,3,14,7,0,1,1,54,9,0,0,0,0,0,0,0,0
2013-09-01 09:56:25,1,0,4,1,11,0,1,1,9,0,0,0,3,14,6,0,1,1,53,9,0,0,0,0,0,0,0,0
2013-09-01 09:56:31,1,0,4,1,11,0,1,1,9,0,0,0,3,14,7,0,1,1,54,9,0,0,0,0,0,0,0,0
2013-09-01 09:56:37,1,0,4,1,11,0,1,1,9,0,0,0,3,15,7,0,1,1,55,9,0,0,0,0,0,0,0,0
2013-09-01 09:56:43,1,0,3,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,52,7,0,0,0,0,0,0,0,0
2013-09-01 09:56:49,1,0,3,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,52,7,0,0,0,0,0,0,0,0
2013-09-01 09:56:55,1,0,4,1,11,0,1,1,9,0,0,0,3,14,6,0,1,1,53,9,0,0,0,0,0,0,0,0
2013-09-01 09:57:01,1,0,4,1,11,0,1,1,9,0,0,0,3,14,7,0,1,1,54,9,0,0,0,0,0,0,0,0
2013-09-01 09:57:07,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:57:13,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:57:19,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:57:25,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:57:31,1,0,3,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,51,7,0,0,0,0,0,0,0,0
2013-09-01 09:57:37,1,0,3,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,51,7,0,0,0,0,0,0,0,0
2013-09-01 09:57:43,1,0,4,1,11,0,0,1,9,0,0,0,3,15,6,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:57:49,1,0,3,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,52,7,0,0,0,0,0,0,0,0
2013-09-01 09:57:55,1,0,4,1,10,0,1,1,9,0,0,0,3,14,7,0,1,1,53,9,0,0,0,0,0,0,0,0
2013-09-01 09:58:01,1,0,4,1,11,0,1,1,9,0,0,0,3,14,7,0,1,1,54,9,0,0,0,0,0,0,0,0
2013-09-01 09:58:07,1,0,3,1,11,0,0,1,9,0,0,0,3,15,7,0,1,1,53,7,0,0,0,0,0,0,0,0
2013-09-01 09:58:13,1,0,3,1,10,0,1,1,9,0,0,0,3,14,7,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:58:19,1,0,4,1,11,0,1,1,9,0,0,0,3,14,6,0,1,1,53,9,0,0,0,0,0,0,0,0
2013-09-01 09:58:25,1,0,4,1,11,0,1,1,9,0,0,0,3,15,7,0,1,1,55,9,0,0,0,0,0,0,0,0
2013-09-01 09:58:31,1,0,4,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 09:58:37,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:58:43,1,0,3,1,10,0,0,1,9,0,0,0,3,14,7,0,1,1,51,7,0,0,0,0,0,0,0,0
2013-09-01 09:58:49,1,0,4,1,10,0,0,1,9,0,0,0,3,14,7,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:58:55,1,0,4,1,11,0,1,1,9,0,0,0,3,14,6,0,1,1,53,9,0,0,0,0,0,0,0,0
2013-09-01 09:59:01,1,0,3,1,11,0,0,1,9,0,0,0,3,15,6,0,1,1,52,7,0,0,0,0,0,0,0,0
2013-09-01 09:59:07,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 09:59:13,1,0,4,1,11,0,1,1,9,0,0,0,3,15,7,0,1,1,55,9,0,0,0,0,0,0,0,0
2013-09-01 09:59:19,1,0,3,1,11,0,1,1,9,0,0,0,3,15,7,0,1,1,54,8,0,0,0,0,0,0,0,0
